codigo,pir
1100072001,BOBIBRBDBJBDBXBQBFBUBMBKA+AzAeAQAJAHAABABPA3BDA+BCBDBHBOBIBFA1AyAcAQALAEAFAA
1100072002,BJBAA8BOBHBBBIBWBPBDBEBKA1AnAXAQAOAFACA/BGA7BEA6BSBTBTBRBHBJA+AwAdAcAXAFACAF
1100080001,A+BNBaBUBWBQBTBJBTBCA1BBAiAXAZARAHABAABWBnBRBZBVBJBJBDAyBPAoA0AtAWAXAJAGAFAA
1100080002,BPBcBdBnBOBGA/BQBOBOBAA7AqAfAZAPAGAEABBbBRBQBPBJBJBFBIBCBCAwAwAkAbAQAHAGAAAD
1100098001,BJBMBVBQA7A+BLBJBaBRBEBHA2AvAdARAGAIADBEBEBKBIA+BABKBKBJBDA7AxAuAiAaANAKAEAA
1100098002,BIBHBFBMBSBNBQBSBMBAA9A0AoAeAVAOAMAEAABLBIBDBOBUBOBRBXBRBHA+AyAsAfAYAOAMAHAA
1100106001,BmB+CHBxBLA8BSAxBIBIAuAdA+ARAYAGACABAEBfBkBpBkBMBKAxBAAsBAAmAiAZAcAKAJACAFAA
1100106003,BeBbBdBeBVBNBCBHBDA7A4AsAfAWAQAJAHACACBdBVBgBfBPBQBLBNBLBCAxAvAhAXATALAHAEAA
1100106004,BKBNBPBTBVBGBGBLBMA/A7A4AlAaAWAMAHAFAEBNBKBTBRBKBIBNBMBSBHA/A4AsAhAYASAMACAC
1100114001,BWBLA9A3BZBaBZBDBQBDA5AzAsAiAZATAFAHAHA+BAA1BPBXBnBRBDBMBAA3BKAsAeAXAOAKAHAA
1100114002,A8A9A6BBBPBDBEBLBOBGBBA1AsAgAaARAIAHAEA9BABCBSBRBMBJBVBWBUBJA6A0AtAgAVAOAJAA
1100114003,BOBLBHBPBOBUBXBTBPA5A4AsAmAdATALAHAGADBSBJBHBOBZBbBXBTBXA/AzAvAjAcAXALAGAGAD
1100114004,BJBEBNBHBKBDBBBKBPBDBIA7A0AoAeAUAUACACBABBBDBKBIBKBEBPBTBJA/A6AqAnAaAVAJAGAE
1100122001,BMBPBNBGBHBGBLBQBJBJBBA8A1AlAbARAVABABBGBKBFBGBMBKBNBRBKA7A8A2AuAeAXATAMADAD
1100122002,BJBGBGBHBIBUBYBWBUA+A7AwAjAcATALAKADAABGBBA8BJBPBeBfBYBbBEBCA3AqAfAUAOAKAEAB
1100122003,BMBPBJBMBKBYBWBUBOBCA6AuAiAUAPAMAEAAADBPBGBGBSBQBaBeBcBRBGBBAvAmAbASALAKAFAA
1100122004,BQBZBfBeBOBUBTBXBMA9AyAwAiAYAWAMAHAFADBIBYBTBPBABSBVBdBPA8AuAqAgAZARAJADAGAD
1100122005,BPBTBKBVBVBQBTBMBHA+A0AsAgAZAQAIAHADADBMBKBNBSBVBZBdBVBQBJA3AvAmAeATAPAGAGAC
1100122006,A6A7A+BIBSBKBHBNBLA+A+A/AzAoAVANAHAIACA8BAA8BJBOBPBLBZBOBMBLBDA4AqAaATAPAIAC
1100122007,BBBNA8A8BNBQBaBXA1BGA9A6AwAaAnAMAPAFADA3BWAxA/BMBIBOBdBABMA6BFA5AjApAcAHAEAE
1100122008,A7BCA/BKBNBMBABEBDA7BCA8AyAoAZASAIAAAJA4A4A+BOBRBNBJBMBVBOBGBDA/AyAhAWAKAJAE
1100122009,BPBPBKBNBSBZBSBNBQA/A2AyAkAcARALAKACABBQBHBHBNBRBUBTBOBSBEA9AxAoAkAWANAFAGAB
1100130001,BMBVBZBdA9BBBGBNBYBQBMBBA8AqAeAQAHACACBEBJBRBCA5BABGBGBOBBA8A1AvAbARAMAEAEAC
1100130002,BXBQBQBRBMBOBcBGBaBEAtAkAjAnAYAKAKAGAEBbBEBPBNBKBRBQBlBiA3AsAkAgAfAWANAFABAA
1100148001,BHBEA+BMBKBQBGBOBPBQBGA4A1AmAdASAMAFAEBBA5BEBPBCBDBOBQBPBKA/A2AwAmAdAOAGAGAF
1100155001,BFBFBMBDBEBEBEBVBPBEBABAA2AmAbAUAMAGABBDBKBIBGBGBABPBTBMA/BGA9AxAiAaARAQAFAB
1100155002,BIBFBHBKBEBSBRBNBTBDBBA8AuAeAYAQAKAIACBCBFBABDBGBPBRBUBYBGBBA6ApAeAYAQAGANAC
1100155003,BBA+A+BFBIBEBFBIBLA7A4A4AyAnAfASAJAGAFA3A4A8BLBMBNBOBRBPBGBOBIA/AyAjAXAVACAG
1100189001,BXBZBPBKBNBPBNBOBHBIA+A2AtAqAWAQAKABAABKBKBLBNBMBLBLBQBGA9A3A7ArAeAOAMAFADAE
1100189002,BMBDBFBNBVBVA7BcBUBDA7AuApAjATAMAEAEAEBCA/BHBPBUBPBPBWBYBCBBAzA4AmAUAGAMACAE
1100205001,BiBbBnBUBIBaBdBGBDA4BEAwAiAYAQAFAIAEABBVBhBXBUBdBhBFBLBMA0ArAiAdATAGAGAFAGAD
1100205002,BEBOBNBRBaBXBNBOBKA9A3AzAoAaAPAJAGACAABFBOBHBPBcBZBOBUBTBIA/A6AsAdARALAEAFAB
1100205003,BKBZBUBZBZBTBRBLBKA7A1ApAdAVAMAHAGABAABMBTBSBYBeBdBQBaBVBJA5AtAgAYANAIABABAF
1100205004,A+BFBDBMBWBZBTBHBFA/A+A/ArAZAPAIAIAAAAA5BBBEBHBZBbBbBOBQBQBOBHAuAdAVAMAGAHAA
1100205005,BEBOBOBOBVBNBRBUBQA6A4AsAnAaAOAHACADACBEBOBOBMBWBVBXBeBYBGA+A0ArAgARALAFADAE
1100205006,A4BCBBBHBeBPBRBLBHBBBAA0AnAfAWAMADAEAGA4BCBABIBdBaBLBVBVBNBEA5AwAnAeASAMAGAF
1100205007,BSBbBZBbBVBQBUBUBHA6AwAqAgAVANAJADADABBNBbBYBXBWBWBVBaBLA+A3AtAhAWANAIAIABAA
1100205008,BdBhBdBUBKBLBaBfBPA7AoAhAYARAKAGADACABBYBhBbBRBOBfBlBrBWA9AuAjAaAOAJAGADACAA
1100205009,AuBGA9A7BRBGBLBoBSBEA5A2ApAkAUAJAIAAACA7A8A4A9A9BsBWBsBfA6BEBFBGAoAfAMAMACAA
1100205010,A0A6A5A2BHBNBRBIBcA5A1A+BBAlAZAQAMAFACAuAoBFA/BfBfBFBlBhA9BGA7BLAsAgAVALAEAE
1100205011,A+BHBCBJBNBQBOBSBNBFA5AzAuAgAUALAIADACA+BGBFBFBVBUBSBZBVBGBAA6AuAlAbAQAKAKAC
1100205012,BMBKBSBPBlBvBpBjBdBMBDA9AyAkAWAOAFADACBCBIBFBDA8A/A/BGBCA4A2AtAkAYAPAIAIABAA
1100205013,A7BGBGBKBWBRBPBPBNA9A5A0ApAfAQAJAFAEAAA6BDBHBMBeBUBTBYBVBJBGBAA0AkAUALALACAC
1100205014,BUBdBYBIBDBMBaBsBUA5AtAmAcATAMAFAGACAABTBcBSBNBMBeBrBvBYA+AuAlAdARALAIAGABAA
1100254001,A+BBBKBMA4A5A8BIBJBPBVBRBMA4ArAdAOAGAJA6A/A7BCAsA2A7BFBJBHBJBEA/AtAaAOANABAI
1100254002,A6BABABBBEA/A3BJBRBJBCA9BDA1AhAVANALACA2A4BDA/A9BBBBA/BPBGBKBRBCA2AlAaAOAIAE
1100254003,BDBOBLBGBABMBCBKBJA/A8AzAqAmAYARANABAFBGBCBCBNBJBMBRBTBSBPA/BAA2AmAgAQAOAEAG
1100262001,BJBRBRBcBABIA/BQBRBQBFBFA4ApAjAMAGAHACBABCBDA8BJBCBGBRBIBDA9BEArAdASASAGACAE
1100288001,BHA3BFBHBjBaBUBABYA5A7BKAqAiARAPAJAAAAA6BQBABKBNBeBMBTBaBEA/A8AsAXAdAUACAAAA
1100288002,BLBKBHBKBWBZBZBSBPA9A3AxAiAaASAMAKAEAABKBGBHBLBVBXBUBYBRBFA+AxAnAfATANANACAA
1100288003,BOBUBSBIBGBBBOBLBIA+BBA2AzAmAeAQAMAEAEBJBKBMBLBCBKBQBTBIA+BDA1ApAlAZAOALADAA
1100288004,A8BAA5BHBQBTBPBDBHBDA/A6AvAlAZAOAIAGACA9BBA8BFBdBXBUBNBOBMBKA9A3AnAaAUAFAMAC
1100296001,A7BDBFBNA9BBA+BDBOBKBZBOA8ApAfASAPAIABBCA5BIBDA8A5A8BLBRBOBQA/AsAtAeAWAKANAA
1100296002,BEBHBJBBAxBABLBABPBABJBBA2AxAeAXASAFAFA7A8BEBBA3BCBRBEBTBIBMBKA4AnAlAZAMAIAD
1100304001,A7A+A8BBBGBHBQBLBTBEA+A8AuAjAWAPAQAAAAAzA4A7BDBVBQBeBZBeBNBHA/A2AsAfAUAKAJAB
1100304002,A9BABFBBBLBJBVBUBUBLBGBAA7AzAbAQAHAFAEA6BEA6BAA7BBBMBJBOBEBJBAAzApAZAXAKACAF
1100304003,A+BBA6BEBMBIBRBJBPBABIA9AuAgAUAMAMACACBAA6A/BBBWBOBXBUBVBQBCA+A5AnAfAXAKAEAD
1100304004,BbBRBOBWBXBaBTBcBOA5AyAqAdATANAIAIABAABXBNBWBVBdBZBYBfBNA8A2AmAeAUAOAJAAAHAA
1100304005,BKBMBIBhA+BcBBBEBIA/BBA2AzAUAQALALAFACA0BNBLBgBCBGBRBkBeBABDA9A/AdALAMAGACAB
1100304006,BiBHBRBNBIBXBhBdBQBCBBATAYAMAVAFAHAFACBjBbBGA+BVB2BkBXA7A4BHAeAkARAQAJAHAEAC
1100304007,BUBSBPBWBWBUBSBOBIA/A5AuAfAXAPAKAHACACBOBOBPBTBTBUBVBXBQBIA8AwAjAXASAKAGACAC
1100320001,BNBMBJBOBOBOBLBNBPBIBAA8AsAiAWAPAGAFAFBQBFBEBLBOBTBSBPBOBFA4A0AoAeAUANAEAIAA
1100338001,BVBYBfBcBPBEBJBHBKA7A0A1AiAaAYAOAKABACBUBXBQBeBPBKBMBOBNBDAzAuAhAgASALAGADAD
1100338002,BNBRBlBdBcBMBCBOBWA8BCBDApAbAPAGALADAAA6BgBWBLBLBPBJBSBpAwAuA1ATAaAIAMAGAFAB
1100346001,BDBHBFBMBHBDA9BKBQBKBKBAA0AvAhAXAKAGAFBDA9BGBHA8A9BHBMBSBHBKA4A1ArAZAPAFAJAC
1100346002,BHBFBHBCA8BJBDA/BLA/BHBLA3ArAZAWARAGACA8A+A9BLBJBJBGBLBVBCBFBBA6AoAgAUAOAIAB
1100379001,BIBNBPBPBCBPBGBLBKBKBGBAAwAnAcAQAHAGACBQBJBJBNBABHBNBLBLBCBCA3AoAgAVAQAGAIAB
1100403001,BHBKBQBRBOBIBFBJBPBIBDBAAyAhAaAQAKAEAFBPBIBLBOBRBIBJBMBJBEA9AxAmAhAVAPAMABAA
1100452001,BJBIBWBTBMBHBDBNBUBMBGBAA2ApAaASALACABBFBKBMBPBCBBBJBQBKBDA2AyArAiAUAMAIABAB
1100452002,BSBQBJBXBQBTBMBQBNBCA1ArAhAbAVAMAIAEADBPBQBOBXBYBTBUBYBTBAA3AuAlAbARAJAJAAAA
1100502001,BCBABGBMA8BHBBBFBMBKBPBEA9AyAdAWASABAEA/A9BFBAA6BDBEBRBKBOBFBBAwArAcASAMAHAC
1100601001,BRBJBJBUA5A/BPBFBJBGA7BEA3AkAqAQAWAKAABGBDBNBABEBCBSBJBFA5A8A5AvAqAPAaAOAJAI
1100700001,BRBRBSBYBKBFBBBKBLBRBOBAA3AjAZARAIAEAABFBGBVBNBDA+BHBIBSBFA+A4AkAbAWAJAEACAD
1100809001,BWBWBVBXBTBPBKBNBMA8A4A2AsAjAXAOAHADACBPBUBTBQBQBPBGBOBJA/A3AtAoAaASALAEADAC
1100908001,BABGBRA+AxBDBABDBXBPBDBNA8ArAhAYASAKADA7BIA7BAA6BNBHBABKBQBIBFAqAnAhAVAMAKAA
1100924001,BQBSBZBRBNBRBRBUBSBDA4AvAqAeAPAKAHAFAABTBYBXBQBNBVBOBVBLBBA4AsAgATAQAGAIAAAB
1100940001,BXBTBWBRBMBMBKBTBWBJBEA0AmAhATAJAGADACBUBUBPBSBPBQBOBQBUA9A0ApAfAVANAJAFACAA
1101005001,BFBJA/BJBHBBBEBDBKBCBMBCAwAoAZAXAOAKACBGBIBGBEBKBDBHBHBQBRBFA3AwArAhATADAHAE
1101005002,BNBMBEBQBGA+BHBRBSBKBGBDA0AkAjARARADAEA3BLBVBLA/BJBHBHBGBIBEAyAqAfAWAUAMAAAC
1101104001,BaBbBZBYBOBHBGBSBLA9A3A4AuAoAUAQAFAEAFBNBTBYBKBMBIBKBGBGA9A5AuApAcATALAHAEAA
1101203001,A7A7BPBPBJBAA4BEBGBPBSBGA2ApAhAVASAGAEA2A6BDBNBEA9BBBLBPBYBDA7AtArAiATAPAFAF
1101302001,BEBEBCBMBFBKBABKBIBQBHBAAyAuAcAQAOAGAEA/BBBBBMBJBCBBBOBSBOA3A+AyAuAeAQANAFAB
1101401001,BKBIBOBUBMBFA/BHBOBMBEBCAxAmAgAUAOAFADBABEBBBNBDBGBCBSBPBGA7A2AvAmAYARALABAD
1101435001,A9BABKBUBIBIBBBNBKBNBIA/A3ArAXAWAJAKADBBBBBNBJA9A9BGBPBSBQBBA8AvAhAZAVAKAHAA
1101450001,BMBBBTBSBNBABKBPBMBPBGBRAwAjAYARAJAKAABIBNBCBJBDBEBQBLBMBFBDAxAoAZATARAJABAA
1101468001,BbBMBSBJBCBJBLBJBCBTA8A6AxAuAUAHANACAABPBTBVBRA2BEBEBTBSBEA/A4AsAVAZAPAIAAAH
1101476001,BLBPBIBGA3AzA+BVBOBKBGBFA8AwAiAVAHARAAA5BIBJA1A5BABHBPBPBHBCBAA5AqAfATAHAMAA
1101484001,A3A/BFBJAuA/BABDBUBJBOBWA6AzAnAYAVAIADA7A4BDBAA2A4BOBKBVBIBDBCA/AsAcAWAQAEAA
1101492001,BSBRBZBVBKBPBNBJBMBIA5A0ApAfATAOALABACBOBQBMBNBMBTBYBSBKA/A2AvAnAaAUAKAFAFAA
1101500001,BJBLBOBSBLBQBLBJBKBDBDBAA2AjAWANAGALABBHBOBDBRBLBPBPBLBGBBBBA3ApAeAQAOAGAHAB
1101559001,A9BCA+BDBMA8A7BQBMA+BPBIA7AsAlAaARAIADA+BGA9BQA+BAA7BABaBLBBBHAvAnAnASADAOAG
1101609001,BCBABLBLA8A2A6BOBPBOBOBOBFAxAiAVALAHAAA+BEBKBGA0A8A/BFBdBIBCA7A4AlAbASARAEAA
1101708001,BLBDA/BPBEBEBHBJBLBLA+A9A0AvAjATAOAEAFA/BCBEBJBFBHBJBQBKBGA+A4AyAoAhARANAEAD
1101757001,BFBQBXBNA7BEA9BHBOBNBKBDA8ApAkAVAMADABBABJBCBFA+A/BJBPBPBKA/A7ApAmAaANAJAEAC
1101807001,A6BAA/BJA4BIA7BJBaBCBaBSA/A5AnAWANAHAIA4A9A0A1BGBGA6BDBMBUBGA9AwAsAgAWAHAOAB
1101807002,BBBFBGBOBIA0A+BJBJA6BZA2A3AqAhAVAKAGAFA5A9BFBZA6A9A6BPByBPBGA8A0AhAjASAHALAE
1200013001,BWBMBiBkBPBGBABDBVBNA+A/AxAlAcAPALAAAABPBcBXBMBLBAA/BEBEA7A3AxAmAYAOAHAGAFAC
1200013002,BeBgBaBgBUBLBLBKBDAtArAhAgAYAWANAKAEACByBgBTBdBfBZBTBMBRAvAnAiAfAZAPAKAGAEAA
1200054001,BvBpByBnBMBNBQBEBCA3ArAiAhAWAQAMAGABACBrBjBoBeBTBQBKBFA8A2ArAfAaAVANAIAIABAD
1200104001,BXBkBmBhBWBLBOBFBIA7BBA0AlAdATAOAKABADBbBXBaBOBUBPBLBHBFA1AvApAeAWANAHAEAAAE
1200104002,BWBWBPBTBbBQBLBKBIA8AyAkAaAXAQALAIAEACBaBVBLBZBpBdBXBMBOA9AxAoAgAZAXALALACAE
1200138001,BaBgBrBjBOBOA8BFBHA6A5AnAlAhAVAQALABABBRBbBcBjBYBSBEBJBFA4AsAkAoAXAQAKAHACAA
1200138002,BOBfBvBZBRBDBABDBQBKBCA0AwAjAWAMAJADACBbBWBOBTBKA/A/A/BOBCAxAxAkAZAUAIAEAFAA
1200179001,BWBdBoBlBTBFA7BFBHBAA9A8AtAgAYANAIADABBRBVBVBYBPBJA/BFBBBAA2AuAnAZASAJAHACAC
1200203001,BRBUBYBjBuBcBIBHBHA5ApAdAbAOAEAQAIADABBUBRBVBlBwBkBNBUBMA4AwAhAYAbAQAKAHAEAF
1200203002,BUBWBZBWBoBgBdBkBVA+AnAfARASAMAHAEADAABTBYBWBWBgBYBdBZBVAzAoAZAXARAOAJAHABAC
1200203003,BQBPBYBfBpBQBFBFBKA5ArAjAYATASAMAIADADBJBUBRBfBrBZBVBSBQA9AuApAhAYATAQAKAHAC
1200203004,BhBkB6B6BmBKBBBDBHA5AtAiAeAVAQALAJABABBlBkBwBrBbBGA/A9A8AvAmAeAZAUAMAIAEADAD
1200203005,BaBXBfBuBrBYBHBDBHAyAmAdAXAUAPAMAJACADBYBXBZBmBvBfBHBLBDA1AqAjAeAUATAOAIAGAC
1200252001,BcBYBfBUBKBSBBBNBCBGBJA+A5AnAWAQAJACADBQBYBRBSBFBNBDA9A+A7A4AyAjAXARAIAJAAAA
1200252002,BMBQBRBSBnBYBQBGBBAzAzAiAkAbAMAMAPAEAABVBSBDBVBzBgBABTBLA/A4AxAkAXAXAPANABAC
1200252003,BYBkBaBYBWBZBUBSBFA0AqAiAVASAOAIAJACABBhBtBYBRBbBeBkBWBFA5AoAfAdAWAOAHAFADAB
1200302001,CHCBCEB7BrBQBAA/A4AyApAeAbAPAJAHACAEAAB/B8BvBrBdBFA4A4AyAnAcAWAQAJAGAFADAAAC
1200302002,BaBdBgBmBlBPBFBBBEAyArAhAcAXAQANAJAFABBUBZBiBwBcBWBJBMBEA0AuAiAeAXATAOALAHAC
1200328001,CKCRCLB6BqBLBBA7AxAnAfAWAPALAGAFAFABACCNCLCGB7BbBKA+AxAuAhAWANAQAHAGAFACABAD
1200336001,BpBnB9B3BtBVBFBMBCBAAuAiAdAVAQAHAEADADBlBjBlBcBdBFA7BBA6AvAlAcAbAPAJAHAFABAB
1200336002,BcBiBnBoBUBPBDBMBJAzAnAiAZAVANANAIAEAEBVBaBqBdBmBWBQBWBEAyAnAgAbAaAOAOAHAFAC
1200344001,BsBnBqBuBkBVBIBQBEBAAqAiAaAZANAKAFADABBiBuBpBmBaBJBHBGA+AvAgAcAWAPAIAHAGABAC
1200351001,CHCCCECLBwBWBJA9A5AmAgASATAOAGAGAFACAACAB3CHCABXBEA6A8AoAfAUARAPAMAHAEAFABAA
1200351002,BoBrB4B8BpBUBLBCBGAwAlAaAWAQALAFAGADACBbBqBtB2BqBRBJBIA9AlAfAYAUANAJAKAEACAC
1200385001,BVBaBdBgBVBJA9BHBHA+A5AwArAjAbAQAHAGACBXBbBSBXBRBIBCBKBCBCAvAtAlAYAUANAKADAB
1200393001,B2B2CBCFBxBOBCBCA9AyAiAYAUAQAIAFAHADABB6BoB+B0BqBHA7A4A0AnAeASATAMAJAHADABAA
1200401001,BDBTBLBUBaBPBJBJBPA6AzAoAhAaARAKAIAEAABHBSBHBSBeBaBTBaBYBBA2AwAnAhAWARAKAHAE
1200401002,BfBqBEBiBLBJBEBSA+BWA9A5AuAzAfAQAHADAABABtBcBMBdA5A2A6A9A6AlA9AtAbATADAAAAAC
1200401003,BTBhBeBaBMBABEBQBMBJA9A6AxAjAYARALACAEBJBUBRBMBEBJBJBIBKA4AzAvAnAfATALAIABAD
1200401004,BWBjBDBZBMBFBLBnBPA/AvApAnAVARAOACACABBKBGBYBfBOBfBTBfBDBFAoAqAlAeATAIAJAFAC
1200401005,AsA3A3A+BFBIBIBLBCBABBA7AxAqAhAWALAGADAsAxA0A7BLBSBNBXBVBJBMBFA/A5AtAkAQARAN
1200401006,BBBMBHBRBiBWBUBMBIBAA3AgAdASAUAIADAEAAA/BNBaBJBeBYBOBjBnBKBKArAsARAQAMAGACAD
1200401007,A5BHBIBNBfBXBQBSBLA7A1AqAjAaAPAJAIACAAA6BCBEBLBlBpBWBcBVBHBDA2AsAgAWANAHAIAB
1200401008,BNBOBJBLBPBfBbBeBUA8ArAkAVASAJAJACACAABMBRBQBSBcBnBuBnBcBDAzAiAfATAPAHAIADAA
1200401009,BGBMBOBXBZBQBLBHBLA5AvAnAhAaAWAOAKABADBEBMBLBQBYBYBSBSBVBFA8AyAtAjAdASAJAHAC
1200401010,BUBRBbBmBZBIBSBKBNBBA0AjAbAUAPAHADAGABBOBUBVBbBaBWBWBYBaBDAzAmAZAZAQAJAEAAAD
1200401011,BiBrBpBlBbBMBMBFA+AyApAcAYAUAKAHAGACAABdBhBiBlBYBbBYBSBOA4AtAlAZAUANAGAEABAD
1200401012,A/BVA9BCBYBNBTBMBDA+A5AvAZAgAbAHAEADACBBBABZBPBRBeBLBQBcA8BRA5AnApAeARALAHAF
1200401013,BSBWBZBeBbBUBIBRBIA9AwAiAXAPALAHAFABABBIBWBRBhBiBbBVBiBbBGA3AoAdATANAKAFADAB
1200401014,AxBBA7BGBMBNBJBRBPBCA4AxAnAiAZASADAJAEAvA5BABEBUBZBSBYBdBLBBBBA0AzAlAYAQAEAI
1200401015,A+BIBGBLBaBXBKBHBGA6AzAsAkAeAVAJAHAFABA3A/BCBOBlBbBXBWBRBHBEA6A2AtAZARAOAAAH
1200401016,BXBgBYBcBYBXBJBGBGA3AuAjAbASAMAJAFAEACBWBaBYBeBpBcBTBUBPBDAyAmAcAVAPAJAGAEAB
1200401017,BXBhBZBYBXBTBMBOBJA3AtApAdAWAOAJAEAAAFBWBbBWBXBmBdBUBQBNA+AzAoAdAUANAJAJACAA
1200401018,BYBfBfBfBZBPBLBOBLA1AtAbAZARALAGAGABABBVBcBXBeBeBaBgBZBSBAA0AoAcAVANAIAGABAC
1200401019,A4BEBBBLCDB5BsBZBLA2AuAmAiAaAOAIACAGADA3BBBBBLBeBaBXBPBKBAA4A4AvAfASAKAJAFAB
1200401020,BWBVBbBiBbBJBPBVBWA+AvAgAWAQALAFACABAEBNBSBZBcBcBTBYBkBiBGAvAjAaATAMAHAIAAAA
1200427001,BtBuCBCABmBLBEBDBDA5AsAkAeAUAOAJADABADBkBjBqBtBeBGA8BBA7AtAhAZAWAOALAIAGABAB
1200427002,BgBXBmBwBnBUBGBOBAA4AoAhAXATAQAKAKADAEBXBZBoBrBnBUBFBKBKA2AnAeAVAQASAOAHADAA
1200435001,CbB6CYBuBnA9A9A2A7AqAWAXAQAKAIAKAFADADCTCRCIBrBRBABBA+AzASAfAVAPALAGAJAGAEAE
1200450001,BTBcBZBZBYBPBKBOBKA9A7AtAnAdAVAOAFADAJBNBPBTBVBPBMBGBKBLA7A3AvAkAbAUANAMAEAA
1200500001,BnBkBrB5BwBXBIBTBMBBA1AqAeAYAOALAIABAABcBlBhBjBTBDBEA5A7AvAmAbAUAQAKAHAFAAAA
1200500002,BVBXBZBlBkBcBNBKBKA2ApAgAZAYARAOAIADADBRBWBaBgBfBaBOBOBIA5ApAiAdAaATAOALAEAB
1200609001,B+CCCKCEB7BaBIBEA6AqAmAcAbAQAJAHADACACB5BvByByBSBCA3A0AtAkAdAWARAKAHAEACAAAC
1200609002,BjBkBsBvBiBRBEBEBCAvAiAfAXAUARAKAJABADBcBjBnBvBdBWBPBFBBAvAoAfAZAVARAMAIADAF
1200708001,BjBeBqBsBXBdBOBOBOBIA9AzAsAgARAOAEACACBZBYBWBUBRBHBEA5BAAxAmAoAcARAJAIABAEAA
1200708002,BRBdBQBfBUBQBLBEA/AzAsApAiAZAWAOAKADAEBVBSBWBiBYBgBQBKBHA9AwArAiAfAXAPALADAG
1200807001,BZBcBhBwBYBMBBBCBGBAA5AvAwAjAbAQAFAEADBZBYBRBYBRBCA6BGBIA5ArArAiAeAQAKAHAEAB
1200807002,BWBhBZBiBVBDBCA+BGBEA5AvAmAiAZANAHALABBSBZBbBaBPBHBLBHBHAxA3AtAiAdAXANAGADAE
1300029001,B+B2BwB1BoBVBLA/A4AsAlAdAXASANAJAFACACB4BuBwBuBjBSBDA6AwAmAeAaAUAOAJAJAGACAC
1300060001,CBB/B8BhBaBYBFA9AvAtAwAlASATALAJACACABB3CBBzBoBZBQA9A5A6AxAgAUAQASANADAHADAC
1300086001,BmBpBsB2BlBWBOBGBEA4AwAiAYATALAJAFABAEBnBoBiBxBcBTBCBDA4AtAkAeAVASAKAGACACAE
1300102001,BfBwBoBqBlBPBPBNBFA6AsAjAhAVAOAIAFADACBcBrBfBjBZBJBHBEA/A0AmAgAcARALAIAEAFAB
