codigo,pir
1200013,BaBXBeBiBSBJBGBHBLA8A0AvAoAeAZAOALACABBiBeBVBVBWBNBKBIBLA1AvApAiAYAPAJAGAFAB
1200054,BvBpByBnBMBNBQBEBCA3ArAiAhAWAQAMAGABACBrBjBoBeBTBQBKBFA8A2ArAfAaAVANAIAIABAD
1200104,BWBdBbBaBYBOBMBIBIA8A6AsAgAaASAMAJADADBaBWBTBUBeBWBRBKBJA5AwAoAfAYASAJAIABAE
1200138,BUBgBtBeBQBJA+BEBMBCA+AuArAiAWAOAKACABBWBZBVBbBRBIBBBEBKA9AuAqAmAYASAJAGAEAA
1200179,BWBdBoBlBTBFA7BFBHBAA9A8AtAgAYANAIADABBRBVBVBYBPBJA/BFBBBAA2AuAnAZASAJAHACAC
1200203,BXBYBiBoBqBVBJBKBKA4AqAgAZATANAMAIACACBXBZBcBjBnBXBNBNBJA2ArAhAbAWAQALAHAEAD
1200252,BWBaBZBVBXBXBNBNBDA5A3ArAlAcAQAMALADABBYBeBQBTBbBZBPBNBEA7AyArAhAWASAKAJABAB
1200302,BwBvByBwBoBPBCBAA+AyAqAgAbATANAKAFAEABBpBqBoBtBdBOBABCA7AuAlAcAYAQANAKAHADAC
1200328,CKCRCLB6BqBLBBA7AxAnAfAWAPALAGAFAFABACCNCLCGB7BbBKA+AxAuAhAWANAQAHAGAFACABAD
1200336,BhBkBvBuBeBRBEBMBGA4AqAiAbAVAOALAGAEAEBbBdBoBdBjBPBIBOBAAxAnAfAbAWAMALAHADAC
1200344,BsBnBqBuBkBVBIBQBEBAAqAiAaAZANAKAFADABBiBuBpBmBaBJBHBGA+AvAgAcAWAPAIAHAGABAC
1200351,B5B3B+CEBtBVBKBAA/ArAiAWAUAPAJAGAFADABBvBxB7B8BgBKBBBBAyAiAaAUARAMAIAHAEABAB
1200385,BVBaBdBgBVBJA9BHBHA+A5AwArAjAbAQAHAGACBXBbBSBXBRBIBCBKBCBCAvAtAlAYAUANAKADAB
1200393,B2B2CBCFBxBOBCBCA9AyAiAYAUAQAIAFAHADABB6BoB+B0BqBHA7A4A0AnAeASATAMAJAHADABAA
1200401,BLBUBPBVBaBTBPBPBKA8AyAnAfAYARAKAFADACBGBOBQBUBcBZBUBXBUBDA5AvAmAcAUAMAIAEAD
1200427,BnBjB1B5BnBPBFBIBBA5AqAjAbAUAPAJAGACADBeBeBpBsBiBMBABFBCAxAkAbAVAPAOALAGACAA
1200435,CbB6CYBuBnA9A9A2A7AqAWAXAQAKAIAKAFADADCTCRCIBrBRBABBA+AzASAfAVAPALAGAJAGAEAE
1200450,BTBcBZBZBYBPBKBOBKA9A7AtAnAdAVAOAFADAJBNBPBTBVBPBMBGBKBLA7A3AvAkAbAUANAMAEAA
1200500,BcBcBfBsBoBaBLBOBLA6AtAjAbAYAQANAIACACBVBbBcBhBbBSBLBHBDA1AoAfAaAXAQAMAJADAB
1200609,BwByB6B5BuBVBGBEA+AsAkAeAZASANAJAGABACBpBoBsBwBXBNBEA9A4AqAjAbAVAQANAIAFACAD
1200708,BZBdBbBlBVBVBMBIBGA8AzAtAmAcAUAOAHACADBXBVBWBcBVBVBKBDBEA4ArAqAgAZARAMAHADAD
1200807,BXBeBdBoBXBHBBBABGBCA5AvAqAjAaAOAGAHACBVBYBXBZBQBFBDBHBHA1AyAsAiAeAUAMAGADAD
1300029,B+B2BwB1BoBVBLA/A4AsAlAdAXASANAJAFACACB4BuBwBuBjBSBDA6AwAmAeAaAUAOAJAJAGACAC
1300060,CBB/B8BhBaBYBFA9AvAtAwAlASATALAJACACABB3CBBzBoBZBQA9A5A6AxAgAUAQASANADAHADAC
1300086,BmBpBsB2BlBWBOBGBEA4AwAiAYATALAJAFABAEBnBoBiBxBcBTBCBDA4AtAkAeAVASAKAGACACAE
1300102,BfBwBoBqBlBPBPBNBFA6AsAjAhAVAOAIAFADACBcBrBfBjBZBJBHBEA/A0AmAgAcARALAIAEAFAB
1300144,BOBiBbBYBYBMBaBZBRBDA1AvApAdAWAJAIABAABOBfBQBSBRBOBfBLBJAwAsAlAhAVAMAHAFABAB
1300201,CACNB7B1BeBSBEA6A0ArAgAYAYASAJAIAGACADB6CFB3BoBXBSBHA5AwAkAfAWARAMAJAIAFABAD
1300300,BxBqBsBqBdBPBIA/BDA8AsArAjAVATALAHAEABBnBmBlBeBYBLBFA5A7AvAoAeAdAVAMAJAHADAD
1300409,B/B7BwBkBdBQBDBFA6A2AsAjAcAXAPAJAGACADB8ByBnBdBXBMBAA6A1AqAlAcAZAUALAIAHADAC
1300508,BtBzB5B7BbBMBCA+A8AvAtAkAZAhALAOAGAEAABfB2B3BrBUBBBGBAApAtAgAmAYAUAJAKAEAGAD
1300607,B7B8B2BwBcBPBAA+A3AqAkAfAWATAMAKAGADADB4B5B2BlBZBRBIBDAxAmAjAbAVARALAIAGAFAB
1300631,B6B5B2B7BnBSBBBAA5AsAnAdAYAUALAJAGAEACB7ByBvB1BbBKA/A8AzAkAdAbASARAJAHAFACAD
1300680,BwBnBnBlBoBZBMBFBDA2ArAeAbAWARALAHAFAMBmBoBiBiBfBRBDA+A6AmAiAYAWAUAPAKAJAEAI
1300706,BhBXBfBlBlBRBHBGBIA8A3AsAgAcAPAMALADADBUBYBeBnBXBZBFBABBA6AsAjAcASAOANAFACAC
1300805,BwBoByB0BiBVBGBJA/AyApAhAcAXAPALAFADAFBqBiBlBqBVBOBCA+A5ArAjAeAZAUANAKAFADAH
1300839,BgBfBrB2BqBZBOBDBAA2AuAhAdAZAQALAEACABBiBhBlBqBkBVBHA9A4AzAlAcAYARALAHAHABAB
1300904,BaBnBUBkBgBWBPBMBEBBAzAzAuAgARAOAFAEADBXBdBhBLBXBIBEBDA7AwAnAyAgAWAQAIAFADAB
1301001,BpBtBrBxBnBXBJBIA9AvAkAjAZAUAOAKADACAEBiBpBlBvBaBZBGBDA5AsAmAeAXAQAMAJAGADAC
1301100,BXBkBjBrBNBFA7A8BJA+A4A6AqAqAWAPAJABABBWBjBkBZBBBGBGBHA7AzAsAqAoAeAWAMAEAGAB
1301159,BZBeBgBgBQBJA+BGBEBEBFA5AqAiAVAOAGAHACBUBbBYBeBHBIBBA/BBA8A0AqAjAbAQAPAIABAC
1301209,BoBnBsBvBhBPBDBHBBA3ApAgAcAWAOAJAGABACBmBnBmBrBfBSBGBDBBAxAjAdAXATANAIAFAEAD
1301308,BrBpBpBwBiBSBKBFBFA0AoAjAeAYAPALAHADAABmBiBlBvBXBLBHBHA6AtAjAiAYATAMAIAEACAF
1301407,BsByBvBzBcBRBGBHBAA1AjAeAXAQAMAJAFADABBrBuBxBxBYBLBGA9A+ArAiAdAWAUAMALAHAEAD
1301506,BxBzBjBvBmBbBHBHBDAvAsAdAUARAKAFADADAEBwBuBmBsBkBPBGA/A/AsAfAdASASANAFAEADAG
1301605,B8BvBtBpBsBUBIBIA4AwAqAdAXAVAKAJAFADABBwBrBlBsBsBPBFA+A4ApAhAZAUARAMAIAFACAD
1301654,BjBoBvB1BrBUBGBHBDAuAoAkAaATAOAJAIACAABdBnBsBsBiBRBGBDA2AtAkAhAaAQAMAIAGADAC
1301704,BfBkBcBkBlBbBSBKBEA1AwAhAdAYAQAKAGADACBfBkBWBaBiBXBWBHA/AwAnAfAaAUANAKAEAEAD
1301803,B8B2BpBuBwBYBMBHA7ApAgAcARASAHAIAEABAACBB0BlBpBxBUBJBBA0ApAfAUATALAHAFAGAAAB
1301852,BbBbBeBfBWBOBGBKBKA/A2AuAmAfATAKAHADACBcBaBaBaBTBOBGBKBFA4AwAnAkAZAPAJAEAFAC
1301902,BZBhBkBoBdBOBEBJBKA8AxAmAiAaAQAKAGAEABBVBZBgBjBaBOBGBJBEA5AsAlAeAXARAKAHAEAC
1301951,BvCGBxCABsBbBHA/A/AmAdAXATAQALAJAFABACCCCDBoBxBfBPA7BFAtAkAVAcANAOANAKADABAB
1302009,BdBeBrBqBcBMBJBEBEA/AvAsAjAYARALAHACABBdBkBmBcBWBMBJBEBFAuAoAiAdAXAQAKAFAGAC
1302108,CMB+BuBuB4BdBDBDA5AnAlAhAVAQAMADAEACABCKB5BqBkBiBUBBA2AvAlAdAVAPALAGAFAFAAAA
1302207,BvBzBoB1BxBdBJBGA7AwAjAfAXARALAHAFAEABBnBqBjB0BnBUBFA/A5AuAgAXASAOAKAIAGACAD
1302306,CFCJCBByBkBTA7A/A6ApAfAWARANANAIAEABACCLB6B7ByBjBPA+A8AvAgAZAVAPALAHAHAFABAC
1302405,BuBkBkBxBwBXBMBKBGAxAvAeAbASANAJAFACABBiBbBeBqBjBQBCBHBCAuAlAfAXARAMAKAGAEAB
1302504,BfBiBiBoBiBVBIBHBEA1AsAnAfAZASALAIACABBcBeBbBoBbBPBKBJBBAyArAkAfAWAOAJAHACAC
1302553,BgBhBjBjBUBJBCBDBIA9A1AuAqAgAWAQAHAFACBfBlBgBYBLBMA/BAA8A4AuArAgAYARAMAHADAB
1302603,BMBUBQBSBZBWBMBPBNA/A0AoAgAWAOAIAEACABBKBRBOBSBcBbBSBYBVBFA4AtAmAcATAMAIADAC
1302702,B0BiBgByBdBQBKBKBAAwAsAhAYAXAQALAFAEAEB2BpBdBqBeBVBFBCA6AsAiAcAWASAMAKAFADAE
1302801,CECBBzB8BpBWBEBEA3AqAjAZAZAQALAHAFAAAACFB0ByB2BhBPA6A7AvAkAaAXARAMAGAFAEABAC
1302900,B7B4BwBwBaBNBGBEA+AxAmAhAeAaAQAJAGAEACBzBvBrBnBWBGA/A9A0ApAhAcAaAVANAIAGADAE
1303007,BmBqBcBlBUBTBSBKBCA1AuAsAeAaASALALABACBmBwBXBgBTBQBMBAA5AvAmAhAdAXAQALAIABAG
1303106,B0BzBuBxBiBQBBBBA8A0ApAhAeAaAOAJAGACAEBuBuBpBoBVBPBDA+AzAqAjAhAYAVANAIAJACAD
1303205,BqBwBxBkBLBTBEBLBAAyAoAoAeAYATAKAGAEADBiBwBlBjBOBKBKBGA9AvAqAlAZAaAPAIAHABAD
1303304,BmBkBiBvBkBYBKBCBCA0AsApAgAYAPANAIAEABBkBbBhBoBjBUBHBCA5AsApAeAXATAMAJAGACAG
1303403,BcBhBhBtBjBSBEBHBAA3AsAlAhAYARALAFAFACBaBaBfBoBgBRBGBGA/AzAqAlAeAZASALAHAFAD
1303502,B3CEBqB6ByBRBQBJA/AiAkAhAYASARAHADABABBnBsBkB6BsBCBCA1AwAiAiAdAaAPAJAIAGAEAA
1303536,BaBcBhBgBSBMBBBFBGA/A2AyApAfATAKAGABABBXBgBhBfBSBJBHBIBHA7AxArAhAaAQAIADAEAB
1303569,BcBiBfBcBSBIA/BGBHA9A6AzAuAjAXANAGACABBaBaBgBWBPBIBDBCBBA5AyAwAoAZASAJAGACAC
1303601,COBuB6BkBdBPBGBUA1AvAhAeASATALAHAFACACCRCDBxBkBYA6BAA+AmAmAvAWAUANALAJAGACAC
1303700,CEB9B7BzBkBUBEA8AwAnAjAZAVAQAMAGAEAEAECOCDB2BvBkBJBHA1ArAhAcAVAUALAKAEAFADAD
1303809,B9B4BrBtBeBTBEA+A3AvApAeAaAUAPAJAHADABB8BzBvBoBcBMBBA6AwApAgAdAYATARALAHACAD
1303908,CKCLB5BwBhBNBCA6AzAsAhAZAVAOAMAIAEAFACCHCHB3BpBaBJBAA3AwAkAbAWATANAKAJAHACAC
1303957,B0B/BfBhBgBdBMBKBEA4ArAdAaAaAPALAFADACBbBuBXBdBcBTBNBMA6ArAeAbAZATAOAJACABAE
1304005,BoB0BwBnBcBPBDBIA+A1AuAmAjAdATAMAFADABBiByBzBaBSBIBDA7AyAyAiAjAeAYAOAIADAGAA
1304062,BzB9BwBnBhBNBEA/A3AtAnAcAZASAMAJAEACACB0B1BrBtBiBQBKBBA4AuAjAdAYAQAMAHAFACAC
1304104,BwBnBqB2BmBUBXBFBFAxAoAeAbAVAQAGAHABABBiBpBjBiBYBWBLBPA8AlAgAZAWARAMAKAGACAD
1304203,B0BpBpB1BkBUBHBHA/AyAmAdAXATANAJAGACACBtBmBjBtBkBSBHBCA8AtAjAbAXARAMAIAFAEAB
1304237,CIB6ByBxBnBXBOBDA5AoAfAYAVAPAKAJADACADCKB4BxBsBeBQBEA6AxAhAYAYAPAOAJAGAGAEAC
1304260,B5BpB7B+BsBUBLBGA8AzApAaAXARALAIADAEADBxBkBwB3BgBPBFA9A3AlAaAXAOAPAHAGAEACAB
1304302,BcBgBhBjBgBQBEBQBTA3AyAoArAeAVAMAGACADBVBXBjBhBSBNBMBGA/AuAsAhAdAYAQALAHADAC
1304401,BPBgBXBlBiBbBUBLBDA7ArAkAgAcAPAKAFAEABBUBiBYBjBqBkBUBIA6AyAoAdAcAVAMAHADAEAE
1400027,CYCNB5BvBPBBA9A8AyArArAmAhAXAQAHAFACABCSB8B0BoBUBDA1A0AxAmAjAZAXASAIAFADABAC
1400050,CYCLB3BsBUBBA2A7A3AsApAjAcAXAQALAGACABCSB2BvBkBUBEA1AyA1AsAjAfAWARANAHAFABAB
1400100,BcBbBVBVBhBdBUBRBHA2AtAkAaAUANAHADACABBYBXBRBVBjBhBXBVBNA8AwAnAdAVANAIAFADAC
1400159,B/CDB3BuBYBLA/A3A0AxAqAlAdAYATAHAGAEABCHB7BrBiBNA+A/A5AxAsAjAiAaATAMAJAGAEAA
1400175,BwBtBxBfBOBHA/BHBAA6A3AzAqAkAXAOAIACABBtBsBiBTBABBA+A6A5AxAuApAkAaAQAIADADAB
1400209,BsBuBsBhBPBVA6A9BDAyAvA6AkAjAWAJAIAEAABtBuBHBbBMBKBEA/BDAzAqAyAgAbAOADAHAEAA
1400233,BsBqBmBhBYBUBGBTBOA7A1ApAiAZARALAIADAABnBVBeBYBPBPBIBIBDAyAjAlAZAUAKAHAFACAB
1400282,B1BjBnBgBZBPBDBDBCA5A5ArArAhAXAKAGADACBlBlBeBcBaBDBBBBA7AxAnAoAeAWALAIAFAAAB
1400308,BiBqBiBeBPBFBBBIBBA6A4AyApAcAVANAKADABBmBeBjBbBQBMBDBHA/A0AwAoAeAWAQAMAGACAB
1400407,CeCXCOB2BOBLA6A4AsAuAZAeAOARAJAEAEABABCcCgCFBoBLBLAwAxAlAqAYAPAUAHAKAGAEADAB
1400456,CLCLB0BiBdBPBFA+A5AsAjAfAVAQALAHADACABCAB9BwBjBWBTBDA/A1AqAmAXAXANAHAGADACAB
1400472,BfBrBdBhBTBQBNBWBAAzA3AnApAXATALAFAEABBiBkBdBQBQBZBPBRBCA5AmAlAYAVAMAHADACAB
1400506,BnBjBjBbBZBZBQBVBQA6A8AmAfAZAQAOAIACAABlBSBWBaBWBMBHBTA7A1AmAeAaAQAPAMACACAC
1400605,BfBhBXBeBTBXBWBdBOA2AuAwAmAfAYAOAHAAADBWBaBQBTBEBOBPBSA+AyAsAmAkAYASAGAFAFAD
1400704,DCCkCSB5BOA8A8AsArAeAYAYAQAKADAEADACABC2CoCWBgBHA/A4A0AhAWAVAWAIAHAFAFAHABAB
1500107,BQBRBUBYBeBcBUBRBJA8AyApAeAZASAKAHACACBNBOBQBWBbBbBWBSBJA7AxAmAgAaARANAJAGAD
1500131,BTBZBZBcBOBCBFBNBPA6A5AzAqAVAcARAIAEAGBTBMBbBPBIBMBGBNBNA2A7AvAoAfAVASALACAC
1500206,BXBaBmBpBYBRBMBMBGA5A1ArAgAaAUANAHAGADBUBYBfBhBUBNBNBIBAAzAsAkAeAVAQAOAIAFAD
1500305,BsBuBxBqBjBdBKBEBAAxApAgAeAWAMAJAFAFABBsByBpBoBdBOBBA9A2ArAlAbAUAQALAJAFACAD
1500347,BbBlBfBVBcBPBaBaBcBEAtAnAlAaATALAIAFAABZBWBPBNBQBQBSBSBHAyAqAhAdAUANAIAEADAB
1500404,BiBuBnBqBaBNBPBIBEA0ApAjAdAZARAMAIACACBeBlBiBlBVBMBOBEA8AwAoAgAbAXAQAKAFAFAE
1500503,BmBpBjBmBYBSBIBFBDA4AuArAkAZASAJAIADABBfBgBmBjBWBQBHBHBEAxApAeAfAUAMAIAHACAB
1500602,BUBbBUBVBVBVBRBQBMA8AzApAhAYARAKAGADACBRBYBSBVBaBYBVBWBNA8AyApAfAXAPAKAHADAC
1500701,B+B/B0BwBjBTBFBTAwAyAmAUAUAPAKALAFABACCGBrB1BuBQBQBIBMAwAnAeARARALALAGAEACAB
1500800,A+BFBIBNBSBOBKBRBRBCA5AwAlAdASAKAFACABA6BCBGBLBUBWBWBeBbBOBEA3AvAkAZAPAKAEAD
1500859,BfBwBlBoBZBRBKBTBBA/AwAuAfAWAMAIAHABABBpBlBlBiBXBSBPBUA3AwAfAcAXAOAKAGADADAA
1500909,BTBgBrBpBbBRBLBLBCA4AuAlAiAcATAMAHADADBUBgBsBlBTBOBIBIA9AvApAmAdAYARAMAHAEAE
1500958,BWBbBvBmBWBMBGBIBBA9AyAqAdAcAUAOAKAAAEBXBcBiBcBWBTBNBLA/A4ArAmAeAYAQALAHAEAD
1501006,BsBoBjBlBVBUBGBJA9A1AuAvAnAhATAOAJAEACBnBtBeBcBRBKBBA8A5ArAnAlAfAYARALAFAFAD
1501105,B6CKB0B+BnBUBJA+AxApAcAWATAOAJAGADABACCDCNB1B1BiBTBDA6AqAjAaAVAQALAHAEACABAE
1501204,BHBcBQBbBfBNBOBOBRBBA+AmAcAWAUAMAHADABBTBpBHBaBqBXBXBQBNA4AqAgAWAWAQAKAGADAC
1501253,BTBaBhBbBcBSBLBPBVA+BDAvAqAeAaALAGAHAABVBMBOBYBKBCBKBNBFBCAnAnAnAWAPAEAKADAA
1501303,BQBVBYBeBcBUBSBUBNA8AxAqAfAWANAJAFACABBLBSBWBgBYBVBVBXBTA9AwAoAcAVAOAIAGAFAB
1501402,A3A/BDBIBPBKBGBJBNBCA+A0AtAhAXAOAIAEACA1A9A+BHBRBQBQBVBYBOBJBAA4AsAhAXAPAJAG
1501451,BYBgBbBnBYBGA6BDBEBAAzAoAmAgAYAQAMAFABBTBVBXBkBTBHBEBHBHA5AsAsAlAgAWAPAJAHAD
1501501,BHBQBRBVBSBOBQBPBOBCA3AsAmAcAQAKAHADACBIBSBLBVBSBZBSBaBPA/A7AvAlAcASAMAHAEAF
1501576,BQBPBMBMBUBxBZB5BdA/A1AvBAAZAUALAGADAEBGBIBHBOBOBGBABOBEAwAmAzArAYARALAGACAE
1501600,BNBLBSBbBYBPBTBYBQBBA3AsAjAjAVAKALAEADBHBKBTBiBRBUBNBTBJAzAzAtAiAZAQARAGAGAB
1501709,BNBSBdBgBUBQBMBQBIA/AzAoAiAdATANAJACACBLBUBYBbBVBRBSBQBIA6AxAqAjAcAUAPAKADAD
1501725,BFBSBUBZBYBMBRBRBRBDA6A0ApAeAWALAIADADBRBdBTBbBVBMBQBNBIA3AwAoAhAYAOALAIAEAC
1501758,BPBYBaBjBNBDA+BMBLA+A2AvAmAlAbAUAJAEADBTBNBkBaBGBKBEBLBHA/AwAsAqAcAUAPAKAFAD
1501782,BYBeBhBhBYBHBGBLBFA3A0AoAkAeAUAOAIADADBWBdBcBiBYBNBOBLBDA0AwAnAgAZARAKAIABAC
1501808,B3BwBvBxBqBVBIBDA+ArAlAbAZASAPAJAFADADBuBoBoBoBkBQBFA+A3AqAkAaAXASANAIAFAFAC
1501907,BVBeBtBgBRBNBAA+BIA/A7AqAlAZAUAOAKADACBFBNBoB0BMBQBLBKBDA1A5AjAeAdALAMAOAGAC
1501956,BcBhBqBxBfBOBOBRBKA1AzArAiAXAQAKAHABAABbBXBiBvBUBMBGBLA8AtAoAgAbASANAJAFACAB
1502004,BTBaBdBbBXBXBTBNBEA5AzApAjAaARAMAKADACBRBdBdBZBcBYBVBKBBAyAqAjAhAYAPAOAGAEAG
